uni,t,n,value
ssp3,39,aut,8.44468159175854
ssp3,39,bel,18.626409694839268
ssp3,39,bgr,6.348272962803291
ssp3,39,blt,6.208663654008174
ssp3,39,bra,254.79589866825225
ssp3,39,can,53.75835875962833
ssp3,39,chl,23.889475743840443
ssp3,39,chn,965.964765267901
ssp3,39,cor,31.125294914345226
ssp3,39,cro,3.630606141227166
ssp3,39,dnk,12.380486989620108
ssp3,39,egy,292.28374322751387
ssp3,39,esp,47.13157476844117
ssp3,39,fin,11.985642078240987
ssp3,39,fra,133.64817279398278
ssp3,39,gbr,124.47826983265709
ssp3,39,golf57,661.6635044808445
ssp3,39,grc,9.948999872978888
ssp3,39,hun,7.605482943387326
ssp3,39,idn,352.90962721235263
ssp3,39,irl,10.198110536472482
ssp3,39,ita,55.02968314581211
ssp3,39,jpn,71.89805780335955
ssp3,39,meme,210.0152483426474
ssp3,39,mex,282.45590142566476
ssp3,39,mys,70.45570445712355
ssp3,39,nde,2358.354401518923
ssp3,39,nld,27.441555062439907
ssp3,39,noan,96.90066044078348
ssp3,39,noap,113.52167684790133
ssp3,39,nor,11.458076189695438
ssp3,39,oeu,21.788250752278863
ssp3,39,osea,461.9242533332358
ssp3,39,pol,42.77137246488744
ssp3,39,prt,10.34710650785478
ssp3,39,rcam,202.7368041757389
ssp3,39,rcz,11.49172726982754
ssp3,39,rfa,79.25234256296135
ssp3,39,ris,170.09244782603938
ssp3,39,rjan57,55.805073790002034
ssp3,39,rom,15.853862352739588
ssp3,39,rsaf,6658.874400484807
ssp3,39,rsam,295.6343889017627
ssp3,39,rsas,1536.1773605967546
ssp3,39,rsl,6.227272762871194
ssp3,39,rus,152.01800923085275
ssp3,39,slo,2.358478348558698
ssp3,39,sui,12.016142935206465
ssp3,39,swe,21.326392520415773
ssp3,39,tha,44.9060824001123
ssp3,39,tur,130.634963299508
ssp3,39,ukr,33.42123594254775
ssp3,39,usa,659.6772347497463
ssp3,39,vnm,121.76212862542226
ssp3,39,zaf,95.14345757647325
ssp3,4,arg,49.01
ssp3,4,aus,27.56
ssp3,4,aut,9.01
ssp3,4,bel,11.83
ssp3,4,bgr,6.37
ssp3,4,blt,5.68
ssp3,4,bra,225.62
ssp3,4,can,40.29
ssp3,4,chl,20.2
ssp3,4,chn,1411.22
ssp3,4,cor,51.65
ssp3,4,cro,3.74
ssp3,4,dnk,6.06
ssp3,4,egy,125.77
ssp3,4,esp,46.91
ssp3,4,fin,5.6
ssp3,4,fra,69.47
ssp3,4,gbr,69.33
ssp3,4,golf57,252.62
ssp3,4,grc,10.34
ssp3,4,hun,9.61
ssp3,4,idn,294.34
ssp3,4,irl,5.31
ssp3,4,ita,57.55
ssp3,4,jpn,119.72
ssp3,4,meme,62.879999999999995
ssp3,4,mex,138.23
ssp3,4,mys,37.19
ssp3,4,nde,1530.27
ssp3,4,nld,17.95
ssp3,4,noan,53.980000000000004
ssp3,4,noap,57.43000000000001
ssp3,4,nor,5.72
ssp3,4,oeu,20.339999999999996
ssp3,4,osea,259.48
ssp3,4,pol,38.47
ssp3,4,prt,10.08
ssp3,4,rcam,103.22
ssp3,4,rcz,10.43
ssp3,4,rfa,81.85
ssp3,4,ris,114.91
ssp3,4,rjan57,22.64
ssp3,4,rom,18.82
ssp3,4,rsaf,1421.02
ssp3,4,rsam,169.95000000000002
ssp3,4,rsas,571.9
ssp3,4,rsl,5.58
ssp3,4,rus,139.53
ssp3,4,slo,2.09
ssp3,4,sui,9.04
ssp3,4,swe,10.85
ssp3,4,tha,72.11
ssp3,4,tur,90.31
ssp3,4,ukr,38.73
ssp3,4,usa,347.4
ssp3,4,vnm,103.69
ssp3,4,zaf,64.82
ssp3,40,arg,92.84315609598558
ssp3,40,aus,41.91442175524529
ssp3,40,aut,8.44468159175854
ssp3,40,bel,18.626409694839268
ssp3,40,bgr,6.348272962803291
ssp3,40,blt,6.208663654008174
ssp3,40,bra,254.79589866825225
ssp3,40,can,53.75835875962833
ssp3,40,chl,23.889475743840443
ssp3,40,chn,965.964765267901
ssp3,40,cor,31.125294914345226
ssp3,40,cro,3.630606141227166
ssp3,40,dnk,12.380486989620108
ssp3,40,egy,292.28374322751387
ssp3,40,esp,47.13157476844117
ssp3,40,fin,11.985642078240987
ssp3,40,fra,133.64817279398278
ssp3,40,gbr,124.47826983265709
ssp3,40,golf57,661.6635044808445
ssp3,40,grc,9.948999872978888
ssp3,40,hun,7.605482943387326
ssp3,40,idn,352.90962721235263
ssp3,40,irl,10.198110536472482
ssp3,40,ita,55.02968314581211
ssp3,40,jpn,71.89805780335955
ssp3,40,meme,210.0152483426474
ssp3,40,mex,282.45590142566476
ssp3,40,mys,70.45570445712355
ssp3,40,nde,2358.354401518923
ssp3,40,nld,27.441555062439907
ssp3,40,noan,96.90066044078348
ssp3,40,noap,113.52167684790133
ssp3,40,nor,11.458076189695438
ssp3,40,oeu,21.788250752278863
ssp3,40,osea,461.9242533332358
ssp3,40,pol,42.77137246488744
ssp3,40,prt,10.34710650785478
ssp3,40,rcam,202.7368041757389
ssp3,40,rcz,11.49172726982754
ssp3,40,rfa,79.25234256296135
ssp3,40,ris,170.09244782603938
ssp3,40,rjan57,55.805073790002034
ssp3,40,rom,15.853862352739588
ssp3,40,rsaf,6658.874400484807
ssp3,40,rsam,295.6343889017627
ssp3,40,rsas,1536.1773605967546
ssp3,40,rsl,6.227272762871194
ssp3,40,rus,152.01800923085275
ssp3,40,slo,2.358478348558698
ssp3,40,sui,12.016142935206465
ssp3,40,swe,21.326392520415773
ssp3,40,tha,44.9060824001123
ssp3,40,tur,130.634963299508
ssp3,40,ukr,33.42123594254775
ssp3,40,usa,659.6772347497463
ssp3,40,vnm,121.76212862542226
ssp3,40,zaf,95.14345757647325
ssp3,41,arg,92.84315609598558
ssp3,41,aus,41.91442175524529
ssp3,41,aut,8.44468159175854
ssp3,41,bel,18.626409694839268
ssp3,41,bgr,6.348272962803291
ssp3,41,blt,6.208663654008174
ssp3,41,bra,254.79589866825225
ssp3,41,can,53.75835875962833
ssp3,41,chl,23.889475743840443
ssp3,41,chn,965.964765267901
ssp3,41,cor,31.125294914345226
ssp3,41,cro,3.630606141227166
ssp3,41,dnk,12.380486989620108
ssp3,41,egy,292.28374322751387
ssp3,41,esp,47.13157476844117
ssp3,41,fin,11.985642078240987
ssp3,41,fra,133.64817279398278
ssp3,41,gbr,124.47826983265709
ssp3,41,golf57,661.6635044808445
ssp3,41,grc,9.948999872978888
ssp3,41,hun,7.605482943387326
ssp3,41,idn,352.90962721235263
ssp3,41,irl,10.198110536472482
ssp3,41,ita,55.02968314581211
ssp3,41,jpn,71.89805780335955
ssp3,41,meme,210.0152483426474
ssp3,41,mex,282.45590142566476
ssp3,41,mys,70.45570445712355
ssp3,41,nde,2358.354401518923
ssp3,41,nld,27.441555062439907
ssp3,41,noan,96.90066044078348
ssp3,41,noap,113.52167684790133
ssp3,41,nor,11.458076189695438
ssp3,41,oeu,21.788250752278863
ssp3,41,osea,461.9242533332358
ssp3,41,pol,42.77137246488744
ssp3,41,prt,10.34710650785478
ssp3,41,rcam,202.7368041757389
ssp3,41,rcz,11.49172726982754
ssp3,41,rfa,79.25234256296135
ssp3,41,ris,170.09244782603938
ssp3,41,rjan57,55.805073790002034
ssp3,41,rom,15.853862352739588
ssp3,41,rsaf,6658.874400484807
ssp3,41,rsam,295.6343889017627
ssp3,41,rsas,1536.1773605967546
ssp3,41,rsl,6.227272762871194
ssp3,41,rus,152.01800923085275
ssp3,41,slo,2.358478348558698
ssp3,41,sui,12.016142935206465
ssp3,41,swe,21.326392520415773
ssp3,41,tha,44.9060824001123
ssp3,41,tur,130.634963299508
ssp3,41,ukr,33.42123594254775
ssp3,41,usa,659.6772347497463
ssp3,41,vnm,121.76212862542226
ssp3,41,zaf,95.14345757647325
ssp3,42,arg,92.84315609598558
ssp3,42,aus,41.91442175524529
ssp3,42,aut,8.44468159175854
ssp3,42,bel,18.626409694839268
ssp3,42,bgr,6.348272962803291
ssp3,42,blt,6.208663654008174
ssp3,42,bra,254.79589866825225
ssp3,42,can,53.75835875962833
ssp3,42,chl,23.889475743840443
ssp3,42,chn,965.964765267901
ssp3,42,cor,31.125294914345226
ssp3,42,cro,3.630606141227166
ssp3,42,dnk,12.380486989620108
ssp3,42,egy,292.28374322751387
ssp3,42,esp,47.13157476844117
ssp3,42,fin,11.985642078240987
ssp3,42,fra,133.64817279398278
ssp3,42,gbr,124.47826983265709
ssp3,42,golf57,661.6635044808445
ssp3,42,grc,9.948999872978888
ssp3,42,hun,7.605482943387326
ssp3,42,idn,352.90962721235263
ssp3,42,irl,10.198110536472482
ssp3,42,ita,55.02968314581211
ssp3,42,jpn,71.89805780335955
ssp3,42,meme,210.0152483426474
ssp3,42,mex,282.45590142566476
ssp3,42,mys,70.45570445712355
ssp3,42,nde,2358.354401518923
ssp3,42,nld,27.441555062439907
ssp3,42,noan,96.90066044078348
ssp3,42,noap,113.52167684790133
ssp3,42,nor,11.458076189695438
ssp3,42,oeu,21.788250752278863
ssp3,42,osea,461.9242533332358
ssp3,42,pol,42.77137246488744
ssp3,42,prt,10.34710650785478
ssp3,42,rcam,202.7368041757389
ssp3,42,rcz,11.49172726982754
ssp3,42,rfa,79.25234256296135
ssp3,42,ris,170.09244782603938
ssp3,42,rjan57,55.805073790002034
ssp3,42,rom,15.853862352739588
ssp3,42,rsaf,6658.874400484807
ssp3,42,rsam,295.6343889017627
ssp3,42,rsas,1536.1773605967546
ssp3,42,rsl,6.227272762871194
ssp3,42,rus,152.01800923085275
ssp3,42,slo,2.358478348558698
ssp3,42,sui,12.016142935206465
ssp3,42,swe,21.326392520415773
ssp3,42,tha,44.9060824001123
ssp3,42,tur,130.634963299508
ssp3,42,ukr,33.42123594254775
ssp3,42,usa,659.6772347497463
ssp3,42,vnm,121.76212862542226
ssp3,42,zaf,95.14345757647325
ssp3,43,arg,92.84315609598558
ssp3,43,aus,41.91442175524529
ssp3,43,aut,8.44468159175854
ssp3,43,bel,18.626409694839268
ssp3,43,bgr,6.348272962803291
ssp3,43,blt,6.208663654008174
ssp3,43,bra,254.79589866825225
ssp3,43,can,53.75835875962833
ssp3,43,chl,23.889475743840443
ssp3,43,chn,965.964765267901
ssp3,43,cor,31.125294914345226
ssp3,43,cro,3.630606141227166
ssp3,43,dnk,12.380486989620108
ssp3,43,egy,292.28374322751387
ssp3,43,esp,47.13157476844117
ssp3,43,fin,11.985642078240987
ssp3,43,fra,133.64817279398278
ssp3,43,gbr,124.47826983265709
ssp3,43,golf57,661.6635044808445
ssp3,43,grc,9.948999872978888
ssp3,43,hun,7.605482943387326
ssp3,43,idn,352.90962721235263
ssp3,43,irl,10.198110536472482
ssp3,43,ita,55.02968314581211
ssp3,43,jpn,71.89805780335955
ssp3,43,meme,210.0152483426474
ssp3,43,mex,282.45590142566476
ssp3,43,mys,70.45570445712355
ssp3,43,nde,2358.354401518923
ssp3,43,nld,27.441555062439907
ssp3,43,noan,96.90066044078348
ssp3,43,noap,113.52167684790133
ssp3,43,nor,11.458076189695438
ssp3,43,oeu,21.788250752278863
ssp3,43,osea,461.9242533332358
ssp3,43,pol,42.77137246488744
ssp3,43,prt,10.34710650785478
ssp3,43,rcam,202.7368041757389
ssp3,43,rcz,11.49172726982754
ssp3,43,rfa,79.25234256296135
ssp3,43,ris,170.09244782603938
ssp3,43,rjan57,55.805073790002034
ssp3,43,rom,15.853862352739588
ssp3,43,rsaf,6658.874400484807
ssp3,43,rsam,295.6343889017627
ssp3,43,rsas,1536.1773605967546
ssp3,43,rsl,6.227272762871194
ssp3,43,rus,152.01800923085275
ssp3,43,slo,2.358478348558698
ssp3,43,sui,12.016142935206465
ssp3,43,swe,21.326392520415773
ssp3,43,tha,44.9060824001123
ssp3,43,tur,130.634963299508
ssp3,43,ukr,33.42123594254775
ssp3,43,usa,659.6772347497463
ssp3,43,vnm,121.76212862542226
ssp3,43,zaf,95.14345757647325
ssp3,44,arg,92.84315609598558
ssp3,44,aus,41.91442175524529
ssp3,44,aut,8.44468159175854
ssp3,44,bel,18.626409694839268
ssp3,44,bgr,6.348272962803291
ssp3,44,blt,6.208663654008174
ssp3,44,bra,254.79589866825225
ssp3,44,can,53.75835875962833
ssp3,44,chl,23.889475743840443
ssp3,44,chn,965.964765267901
ssp3,44,cor,31.125294914345226
ssp3,44,cro,3.630606141227166
ssp3,44,dnk,12.380486989620108
ssp3,44,egy,292.28374322751387
ssp3,44,esp,47.13157476844117
ssp3,44,fin,11.985642078240987
ssp3,44,fra,133.64817279398278
ssp3,44,gbr,124.47826983265709
ssp3,44,golf57,661.6635044808445
ssp3,44,grc,9.948999872978888
ssp3,44,hun,7.605482943387326
ssp3,44,idn,352.90962721235263
ssp3,44,irl,10.198110536472482
ssp3,44,ita,55.02968314581211
ssp3,44,jpn,71.89805780335955
ssp3,44,meme,210.0152483426474
ssp3,44,mex,282.45590142566476
ssp3,44,mys,70.45570445712355
ssp3,44,nde,2358.354401518923
ssp3,44,nld,27.441555062439907
ssp3,44,noan,96.90066044078348
ssp3,44,noap,113.52167684790133
ssp3,44,nor,11.458076189695438
ssp3,44,oeu,21.788250752278863
ssp3,44,osea,461.9242533332358
ssp3,44,pol,42.77137246488744
ssp3,44,prt,10.34710650785478
ssp3,44,rcam,202.7368041757389
ssp3,44,rcz,11.49172726982754
ssp3,44,rfa,79.25234256296135
ssp3,44,ris,170.09244782603938
ssp3,44,rjan57,55.805073790002034
ssp3,44,rom,15.853862352739588
ssp3,44,rsaf,6658.874400484807
ssp3,44,rsam,295.6343889017627
ssp3,44,rsas,1536.1773605967546
ssp3,44,rsl,6.227272762871194
ssp3,44,rus,152.01800923085275
ssp3,44,slo,2.358478348558698
ssp3,44,sui,12.016142935206465
ssp3,44,swe,21.326392520415773
ssp3,44,tha,44.9060824001123
ssp3,44,tur,130.634963299508
ssp3,44,ukr,33.42123594254775
ssp3,44,usa,659.6772347497463
ssp3,44,vnm,121.76212862542226
ssp3,44,zaf,95.14345757647325
ssp3,45,arg,92.84315609598558
ssp3,45,aus,41.91442175524529
ssp3,45,aut,8.44468159175854
ssp3,45,bel,18.626409694839268
ssp3,45,bgr,6.348272962803291
ssp3,45,blt,6.208663654008174
ssp3,45,bra,254.79589866825225
ssp3,45,can,53.75835875962833
ssp3,45,chl,23.889475743840443
ssp3,45,chn,965.964765267901
ssp3,45,cor,31.125294914345226
ssp3,45,cro,3.630606141227166
ssp3,45,dnk,12.380486989620108
ssp3,45,egy,292.28374322751387
ssp3,45,esp,47.13157476844117
ssp3,45,fin,11.985642078240987
ssp3,45,fra,133.64817279398278
ssp3,45,gbr,124.47826983265709
ssp3,45,golf57,661.6635044808445
ssp3,45,grc,9.948999872978888
ssp3,45,hun,7.605482943387326
ssp3,45,idn,352.90962721235263
ssp3,45,irl,10.198110536472482
ssp3,45,ita,55.02968314581211
ssp3,45,jpn,71.89805780335955
ssp3,45,meme,210.0152483426474
ssp3,45,mex,282.45590142566476
ssp3,45,mys,70.45570445712355
ssp3,45,nde,2358.354401518923
ssp3,45,nld,27.441555062439907
ssp3,45,noan,96.90066044078348
ssp3,45,noap,113.52167684790133
ssp3,45,nor,11.458076189695438
ssp3,45,oeu,21.788250752278863
ssp3,45,osea,461.9242533332358
ssp3,45,pol,42.77137246488744
ssp3,45,prt,10.34710650785478
ssp3,45,rcam,202.7368041757389
ssp3,45,rcz,11.49172726982754
ssp3,45,rfa,79.25234256296135
ssp3,45,ris,170.09244782603938
ssp3,45,rjan57,55.805073790002034
ssp3,45,rom,15.853862352739588
ssp3,45,rsaf,6658.874400484807
ssp3,45,rsam,295.6343889017627
ssp3,45,rsas,1536.1773605967546
ssp3,45,rsl,6.227272762871194
ssp3,45,rus,152.01800923085275
ssp3,45,slo,2.358478348558698
ssp3,45,sui,12.016142935206465
ssp3,45,swe,21.326392520415773
ssp3,45,tha,44.9060824001123
ssp3,45,tur,130.634963299508
ssp3,45,ukr,33.42123594254775
ssp3,45,usa,659.6772347497463
ssp3,45,vnm,121.76212862542226
ssp3,45,zaf,95.14345757647325
ssp3,46,arg,92.84315609598558
ssp3,46,aus,41.91442175524529
ssp3,46,aut,8.44468159175854
ssp3,46,bel,18.626409694839268
ssp3,46,bgr,6.348272962803291
ssp3,46,blt,6.208663654008174
ssp3,46,bra,254.79589866825225
ssp3,46,can,53.75835875962833
ssp3,46,chl,23.889475743840443
ssp3,46,chn,965.964765267901
ssp3,46,cor,31.125294914345226
ssp3,46,cro,3.630606141227166
ssp3,46,dnk,12.380486989620108
ssp3,46,egy,292.28374322751387
ssp3,46,esp,47.13157476844117
ssp3,46,fin,11.985642078240987
ssp3,46,fra,133.64817279398278
ssp3,46,gbr,124.47826983265709
ssp3,46,golf57,661.6635044808445
ssp3,46,grc,9.948999872978888
ssp3,46,hun,7.605482943387326
ssp3,46,idn,352.90962721235263
ssp3,46,irl,10.198110536472482
ssp3,46,ita,55.02968314581211
ssp3,46,jpn,71.89805780335955
ssp3,46,meme,210.0152483426474
ssp3,46,mex,282.45590142566476
ssp3,46,mys,70.45570445712355
ssp3,46,nde,2358.354401518923
ssp3,46,nld,27.441555062439907
ssp3,46,noan,96.90066044078348
ssp3,46,noap,113.52167684790133
ssp3,46,nor,11.458076189695438
ssp3,46,oeu,21.788250752278863
ssp3,46,osea,461.9242533332358
ssp3,46,pol,42.77137246488744
ssp3,46,prt,10.34710650785478
ssp3,46,rcam,202.7368041757389
ssp3,46,rcz,11.49172726982754
ssp3,46,rfa,79.25234256296135
ssp3,46,ris,170.09244782603938
ssp3,46,rjan57,55.805073790002034
ssp3,46,rom,15.853862352739588
ssp3,46,rsaf,6658.874400484807
ssp3,46,rsam,295.6343889017627
ssp3,46,rsas,1536.1773605967546
ssp3,46,rsl,6.227272762871194
ssp3,46,rus,152.01800923085275
ssp3,46,slo,2.358478348558698
ssp3,46,sui,12.016142935206465
ssp3,46,swe,21.326392520415773
ssp3,46,tha,44.9060824001123
ssp3,46,tur,130.634963299508
ssp3,46,ukr,33.42123594254775
ssp3,46,usa,659.6772347497463
ssp3,46,vnm,121.76212862542226
ssp3,46,zaf,95.14345757647325
ssp3,47,arg,92.84315609598558
ssp3,47,aus,41.91442175524529
ssp3,47,aut,8.44468159175854
ssp3,47,bel,18.626409694839268
ssp3,47,bgr,6.348272962803291
ssp3,47,blt,6.208663654008174
ssp3,47,bra,254.79589866825225
ssp3,47,can,53.75835875962833
ssp3,47,chl,23.889475743840443
ssp3,47,chn,965.964765267901
ssp3,47,cor,31.125294914345226
ssp3,47,cro,3.630606141227166
ssp3,47,dnk,12.380486989620108
ssp3,47,egy,292.28374322751387
ssp3,47,esp,47.13157476844117
ssp3,47,fin,11.985642078240987
ssp3,47,fra,133.64817279398278
ssp3,47,gbr,124.47826983265709
ssp3,47,golf57,661.6635044808445
ssp3,47,grc,9.948999872978888
ssp3,47,hun,7.605482943387326
ssp3,47,idn,352.90962721235263
ssp3,47,irl,10.198110536472482
ssp3,47,ita,55.02968314581211
ssp3,47,jpn,71.89805780335955
ssp3,47,meme,210.0152483426474
ssp3,47,mex,282.45590142566476
ssp3,47,mys,70.45570445712355
ssp3,47,nde,2358.354401518923
ssp3,47,nld,27.441555062439907
ssp3,47,noan,96.90066044078348
ssp3,47,noap,113.52167684790133
ssp3,47,nor,11.458076189695438
ssp3,47,oeu,21.788250752278863
ssp3,47,osea,461.9242533332358
ssp3,47,pol,42.77137246488744
ssp3,47,prt,10.34710650785478
ssp3,47,rcam,202.7368041757389
ssp3,47,rcz,11.49172726982754
ssp3,47,rfa,79.25234256296135
ssp3,47,ris,170.09244782603938
ssp3,47,rjan57,55.805073790002034
ssp3,47,rom,15.853862352739588
ssp3,47,rsaf,6658.874400484807
ssp3,47,rsam,295.6343889017627
ssp3,47,rsas,1536.1773605967546
ssp3,47,rsl,6.227272762871194
ssp3,47,rus,152.01800923085275
ssp3,47,slo,2.358478348558698
ssp3,47,sui,12.016142935206465
ssp3,47,swe,21.326392520415773
ssp3,47,tha,44.9060824001123
ssp3,47,tur,130.634963299508
ssp3,47,ukr,33.42123594254775
ssp3,47,usa,659.6772347497463
ssp3,47,vnm,121.76212862542226
ssp3,47,zaf,95.14345757647325
ssp3,48,arg,92.84315609598558
ssp3,48,aus,41.91442175524529
ssp3,48,aut,8.44468159175854
ssp3,48,bel,18.626409694839268
ssp3,48,bgr,6.348272962803291
ssp3,48,blt,6.208663654008174
ssp3,48,bra,254.79589866825225
ssp3,48,can,53.75835875962833
ssp3,48,chl,23.889475743840443
ssp3,48,chn,965.964765267901
ssp3,48,cor,31.125294914345226
ssp3,48,cro,3.630606141227166
ssp3,48,dnk,12.380486989620108
ssp3,48,egy,292.28374322751387
ssp3,48,esp,47.13157476844117
ssp3,48,fin,11.985642078240987
ssp3,48,fra,133.64817279398278
ssp3,48,gbr,124.47826983265709
ssp3,48,golf57,661.6635044808445
ssp3,48,grc,9.948999872978888
ssp3,48,hun,7.605482943387326
ssp3,48,idn,352.90962721235263
ssp3,48,irl,10.198110536472482
ssp3,48,ita,55.02968314581211
ssp3,48,jpn,71.89805780335955
ssp3,48,meme,210.0152483426474
ssp3,48,mex,282.45590142566476
ssp3,48,mys,70.45570445712355
ssp3,48,nde,2358.354401518923
ssp3,48,nld,27.441555062439907
ssp3,48,noan,96.90066044078348
ssp3,48,noap,113.52167684790133
ssp3,48,nor,11.458076189695438
ssp3,48,oeu,21.788250752278863
ssp3,48,osea,461.9242533332358
ssp3,48,pol,42.77137246488744
ssp3,48,prt,10.34710650785478
ssp3,48,rcam,202.7368041757389
ssp3,48,rcz,11.49172726982754
ssp3,48,rfa,79.25234256296135
ssp3,48,ris,170.09244782603938
ssp3,48,rjan57,55.805073790002034
ssp3,48,rom,15.853862352739588
ssp3,48,rsaf,6658.874400484807
ssp3,48,rsam,295.6343889017627
ssp3,48,rsas,1536.1773605967546
ssp3,48,rsl,6.227272762871194
ssp3,48,rus,152.01800923085275
ssp3,48,slo,2.358478348558698
ssp3,48,sui,12.016142935206465
ssp3,48,swe,21.326392520415773
ssp3,48,tha,44.9060824001123
ssp3,48,tur,130.634963299508
ssp3,48,ukr,33.42123594254775
ssp3,48,usa,659.6772347497463
ssp3,48,vnm,121.76212862542226
ssp3,48,zaf,95.14345757647325
ssp3,49,arg,92.84315609598558
ssp3,49,aus,41.91442175524529
ssp3,49,aut,8.44468159175854
ssp3,49,bel,18.626409694839268
ssp3,49,bgr,6.348272962803291
ssp3,49,blt,6.208663654008174
ssp3,49,bra,254.79589866825225
ssp3,49,can,53.75835875962833
ssp3,49,chl,23.889475743840443
ssp3,49,chn,965.964765267901
ssp3,49,cor,31.125294914345226
ssp3,49,cro,3.630606141227166
ssp3,49,dnk,12.380486989620108
ssp3,49,egy,292.28374322751387
ssp3,49,esp,47.13157476844117
ssp3,49,fin,11.985642078240987
ssp3,49,fra,133.64817279398278
ssp3,49,gbr,124.47826983265709
ssp3,49,golf57,661.6635044808445
ssp3,49,grc,9.948999872978888
ssp3,49,hun,7.605482943387326
ssp3,49,idn,352.90962721235263
ssp3,49,irl,10.198110536472482
ssp3,49,ita,55.02968314581211
ssp3,49,jpn,71.89805780335955
ssp3,49,meme,210.0152483426474
ssp3,49,mex,282.45590142566476
ssp3,49,mys,70.45570445712355
ssp3,49,nde,2358.354401518923
ssp3,49,nld,27.441555062439907
ssp3,49,noan,96.90066044078348
ssp3,49,noap,113.52167684790133
ssp3,49,nor,11.458076189695438
ssp3,49,oeu,21.788250752278863
ssp3,49,osea,461.9242533332358
ssp3,49,pol,42.77137246488744
ssp3,49,prt,10.34710650785478
ssp3,49,rcam,202.7368041757389
ssp3,49,rcz,11.49172726982754
ssp3,49,rfa,79.25234256296135
ssp3,49,ris,170.09244782603938
ssp3,49,rjan57,55.805073790002034
ssp3,49,rom,15.853862352739588
ssp3,49,rsaf,6658.874400484807
ssp3,49,rsam,295.6343889017627
ssp3,49,rsas,1536.1773605967546
ssp3,49,rsl,6.227272762871194
ssp3,49,rus,152.01800923085275
ssp3,49,slo,2.358478348558698
ssp3,49,sui,12.016142935206465
ssp3,49,swe,21.326392520415773
ssp3,49,tha,44.9060824001123
ssp3,49,tur,130.634963299508
ssp3,49,ukr,33.42123594254775
ssp3,49,usa,659.6772347497463
ssp3,49,vnm,121.76212862542226
ssp3,49,zaf,95.14345757647325
ssp3,5,arg,51.28
ssp3,5,aus,28.18
ssp3,5,aut,8.94
ssp3,5,bel,11.94
ssp3,5,bgr,6.17
ssp3,5,blt,5.5600000000000005
ssp3,5,bra,231.31
ssp3,5,can,40.62
ssp3,5,chl,20.67
ssp3,5,chn,1400.77
ssp3,5,cor,51.53
ssp3,5,cro,3.68
ssp3,5,dnk,6.14
ssp3,5,egy,135.56
ssp3,5,esp,46.58
ssp3,5,fin,5.65
ssp3,5,fra,70.83
ssp3,5,gbr,70.35
ssp3,5,golf57,270.40999999999997
ssp3,5,grc,10.25
ssp3,5,hun,9.38
ssp3,5,idn,305.2
ssp3,5,irl,5.45
ssp3,5,ita,56.75
ssp3,5,jpn,116.33
ssp3,5,meme,68.44
ssp3,5,mex,146.73
ssp3,5,mys,39.21
ssp3,5,nde,1602.29
ssp3,5,nld,18.11
ssp3,5,noan,56.62
ssp3,5,noap,60.68000000000001
ssp3,5,nor,5.85
ssp3,5,oeu,20.249999999999996
ssp3,5,osea,272.95
ssp3,5,pol,38.08
ssp3,5,prt,9.94
ssp3,5,rcam,109.26999999999998
ssp3,5,rcz,10.27
ssp3,5,rfa,80.58
ssp3,5,ris,119.38999999999999
ssp3,5,rjan57,24.29
ssp3,5,rom,18.44
ssp3,5,rsaf,1614.5599999999997
ssp3,5,rsam,178.85999999999996
ssp3,5,rsas,619.01
ssp3,5,rsl,5.53
ssp3,5,rus,136.43
ssp3,5,slo,2.07
ssp3,5,sui,9.08
ssp3,5,swe,11.0
ssp3,5,tha,71.65
ssp3,5,tur,93.92
ssp3,5,ukr,37.64
ssp3,5,usa,355.15
ssp3,5,vnm,106.64
ssp3,5,zaf,67.67
ssp3,50,arg,92.84315609598558
ssp3,50,aus,41.91442175524529
ssp3,50,aut,8.44468159175854
ssp3,50,bel,18.626409694839268
ssp3,50,bgr,6.348272962803291
ssp3,50,blt,6.208663654008174
ssp3,50,bra,254.79589866825225
ssp3,50,can,53.75835875962833
ssp3,50,chl,23.889475743840443
ssp3,50,chn,965.964765267901
ssp3,50,cor,31.125294914345226
ssp3,50,cro,3.630606141227166
ssp3,50,dnk,12.380486989620108
ssp3,50,egy,292.28374322751387
ssp3,50,esp,47.13157476844117
ssp3,50,fin,11.985642078240987
ssp3,50,fra,133.64817279398278
ssp3,50,gbr,124.47826983265709
ssp3,50,golf57,661.6635044808445
ssp3,50,grc,9.948999872978888
ssp3,50,hun,7.605482943387326
ssp3,50,idn,352.90962721235263
ssp3,50,irl,10.198110536472482
ssp3,50,ita,55.02968314581211
ssp3,50,jpn,71.89805780335955
ssp3,50,meme,210.0152483426474
